MetaName,AlgoConfig,Timeout,Parameters,StartSol_Profit,MH_Profit,Runtime
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'max_size_tabu_list': 1, 'temperature': 10000}",3403,4615.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'max_size_tabu_list': 9, 'temperature': 10000}",3403,4621.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'max_size_tabu_list': 1, 'temperature': 20000}",3403,4622.0,29.8125
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'max_size_tabu_list': 3, 'temperature': 20000}",3403,4647.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'max_size_tabu_list': 5, 'temperature': 20000}",3403,4648.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'max_size_tabu_list': 7, 'temperature': 20000}",3403,4615.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'max_size_tabu_list': 9, 'temperature': 20000}",3403,4621.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'max_size_tabu_list': 1, 'temperature': 20000}",3403,4622.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'max_size_tabu_list': 3, 'temperature': 20000}",3403,4615.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'max_size_tabu_list': 5, 'temperature': 20000}",3403,4615.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'max_size_tabu_list': 7, 'temperature': 20000}",3403,4622.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'max_size_tabu_list': 3, 'temperature': 10000}",3403,4615.0,29.84375
lns_ts_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 49, 15, 31, 18,  6,  2, 49, 45, 25, 26, -1, 23, 11, 32, 44, 49,
       10, 20, 43, 86, 47, -1, 23, 41, 11,  6, 49, 37, 48, 56, 79, 42, -1,
       46,  9,  2, 14, 33,  7, 44, 53, 54, 74, -1, 49, 28, 27, 13, 34, 64,
       48, 58, 28, 61, -1, 20, 34, 23, 49, 39, 38, 52, 38, 31, 82, -1, 30,
        2, 12, 51, 48, 39, 59, 90, 43, 58, -1, 35, 26, 89, 80, 33, 54, 66,
       54, 34, 87, -1,  8, 26, 94, 43, 75, 78, 22, 39, 35, 60, -1, -1, 35,
       33, 21, 13, 37, 40, 37, 21, 49, 56, -1, 24, 37, 17, 13, 24, 25, 42,
       24, 59, 12, -1, 19, 20, 41, 41, 34, 39, 12, 33, 63, 44, -1, 43, 13,
       42, 12, 30, 30, 48, 63, 55, 34, -1, 25, 34, 43, 49, 36, 26, 67, 32,
       57, 54, -1, 22, 41, 23, 18, 41, 21, 40, 48, 44, 34, -1, 14, 47, 12,
       68, 35, 33, 45, 19, 82, 43, -1, 36, 42, 68, 34, 47, 35, 47, 52, 33,
       36, -1, 29,  4, 43, 38, 61, 41, 73, 26, 55, 83, -1, -1, 38, 19, 49,
       23, 29, 39, 42,  5, 40, 68, -1, 25, 39, 33, 21,  8, 44, 37, 40, 57,
       17, -1, 13, 41, 35,  7,  5, 45,  3, 65, 76, 66, -1,  1, 21, 44, 29,
       17, 37, 33, 18, 69, 57, -1, 17,  3, 42, 27, 11, 89, 21, 65, 77, 17,
       -1, 30, 15, 23, 12, 58, 72, 53, 77, 27, 36, -1, 47, 29,  9, 62,  8,
       84, 34, 37, 75, 59, -1,  5, 45, 33, 46, 53, 45, 67, 53, 60, 69, -1,
       13, 42, 39, 75,  8, 25, 43, 45, 51, 47, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'max_size_tabu_list': 9, 'temperature': 20000}",3403,4621.0,29.84375
